id,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Seat comfort,Inflight wifi service,Inflight entertainment,Online support,Ease of Online booking,On-board service,Leg room service,Baggage handling,Checkin service,Cleanliness,Online boarding,Departure Delay in Minutes,Arrival Delay in Minutes,target,Inflight_entertainment_wifi,Online_support_ease_booking,Onboard_service_legroom
670,Male,Loyal Customer,45,Business travel,Business,7.536363938404511,2,3,3,5,4,4,4,4,4,4,3,0.6931471805599453,0.0,1,9,20,16
671,Female,Loyal Customer,45,Business travel,Eco,6.963189985870238,2,2,4,3,2,2,2,2,1,2,3,0.0,2.6390573296152584,0,8,6,4
672,Female,Loyal Customer,46,Personal Travel,Eco,5.583496308781699,5,4,5,1,5,5,5,5,2,5,4,0.0,0.0,1,20,5,25
673,Female,disloyal Customer,37,Business travel,Eco,7.493317248862145,2,4,2,4,4,1,5,4,3,4,4,0.0,0.0,0,8,16,5
674,Female,Loyal Customer,51,Business travel,Business,7.627057417018934,5,3,4,1,5,5,5,5,3,5,4,0.0,0.0,1,12,5,25
675,Male,Loyal Customer,40,Business travel,Business,7.987864096085687,3,3,3,3,3,3,2,3,3,4,3,0.0,2.1972245773362196,0,9,9,6
676,Female,Loyal Customer,55,Business travel,Eco,5.365976015021851,4,2,1,4,4,4,4,4,4,4,2,0.0,0.0,1,2,16,16
677,Female,disloyal Customer,30,Business travel,Eco,7.538494999413465,2,4,1,2,4,1,3,3,3,2,4,1.0986122886681098,0.6931471805599453,0,4,8,3
678,Male,disloyal Customer,25,Business travel,Eco,7.605392364814935,1,5,2,5,5,5,4,3,2,5,5,0.0,1.6094379124341003,0,10,25,20
679,Female,Loyal Customer,40,Business travel,Eco,7.1731917424865985,5,5,5,5,5,5,2,2,1,3,5,0.0,0.0,1,25,25,10
680,Male,Loyal Customer,47,Business travel,Business,4.3694478524670215,3,4,2,2,2,2,3,3,2,2,2,0.0,0.0,0,8,4,6
681,Female,Loyal Customer,11,Business travel,Business,7.773594467360194,4,5,5,5,5,5,5,5,3,4,5,0.0,0.0,1,25,25,25
682,Female,Loyal Customer,42,Business travel,Business,6.756932389247553,1,4,4,5,5,5,5,5,3,5,5,0.6931471805599453,0.0,1,16,25,25
683,Female,disloyal Customer,24,Business travel,Business,7.158513997329321,5,1,5,1,1,4,5,5,3,4,1,4.442651256490317,4.51085950651685,1,5,1,20
684,Female,Loyal Customer,8,Personal Travel,Eco Plus,7.607381425639791,5,2,1,3,4,4,5,3,3,4,1,3.6635616461296463,3.4965075614664802,1,2,12,20
685,Male,Loyal Customer,41,Business travel,Business,5.8888779583328805,2,2,5,5,4,4,4,4,2,4,1,1.9459101490553132,1.0986122886681098,1,10,20,16
686,Female,Loyal Customer,18,Business travel,Business,7.503289630675082,3,4,5,4,4,4,4,5,3,4,4,0.0,0.0,1,20,16,16
687,Male,Loyal Customer,46,Personal Travel,Business,6.184148890937483,3,2,4,5,2,2,3,2,4,2,4,2.6390573296152584,2.3978952727983707,0,8,10,6
688,Male,Loyal Customer,36,Business travel,Eco,7.528331766707247,5,5,5,5,5,5,2,2,2,3,5,1.0986122886681098,0.0,1,25,25,10
689,Male,Loyal Customer,39,Personal Travel,Eco,7.97522083865341,3,1,3,1,1,5,5,4,3,4,1,0.0,2.6390573296152584,0,3,1,25
690,Female,Loyal Customer,13,Personal Travel,Business,7.6638772587034705,4,2,4,2,2,4,2,5,4,5,2,1.6094379124341003,0.0,1,8,4,8
691,Female,Loyal Customer,7,Personal Travel,Eco,7.774435510302958,4,4,3,4,4,4,2,4,5,4,4,0.0,0.0,0,12,16,8
692,Female,Loyal Customer,39,Business travel,Business,7.528331766707247,1,2,4,5,4,4,4,4,4,4,5,2.4849066497880004,0.0,1,8,20,16
693,Female,disloyal Customer,25,Business travel,Eco,7.640603826393634,3,2,3,2,2,1,5,4,1,4,2,3.4657359027997265,2.9444389791664403,0,6,4,5
694,Female,Loyal Customer,45,Personal Travel,Eco,7.755338812846501,3,5,4,4,5,4,5,4,4,3,4,5.3612921657094255,5.365976015021851,0,20,20,20
695,Female,Loyal Customer,29,Business travel,Eco Plus,7.266827347520591,1,1,2,1,1,2,5,4,1,4,1,0.0,0.0,0,2,1,10
696,Male,Loyal Customer,44,Business travel,Business,7.763446388727362,1,5,4,5,4,4,5,4,5,4,3,0.6931471805599453,0.0,1,20,20,20
697,Female,disloyal Customer,26,Business travel,Business,7.335633981927201,3,2,3,2,2,5,2,4,3,4,2,0.0,0.0,0,6,4,10
698,Male,disloyal Customer,15,Business travel,Business,7.62657020629066,5,3,5,3,3,4,3,4,5,4,3,0.0,0.0,1,15,9,12
699,Female,Loyal Customer,47,Business travel,Eco,6.930494765951626,1,3,3,4,2,2,1,2,3,2,4,0.0,0.0,0,9,8,2
700,Male,Loyal Customer,56,Business travel,Business,7.8632667240095735,1,3,4,4,5,5,5,5,3,5,5,0.0,0.0,1,12,20,25
701,Female,Loyal Customer,67,Personal Travel,Eco,4.844187086458591,4,3,3,4,2,2,4,2,4,2,2,0.0,0.0,0,9,8,8
702,Male,Loyal Customer,30,Business travel,Eco,7.726212650507529,4,4,4,4,4,1,1,4,2,4,4,0.6931471805599453,0.0,0,16,16,1
703,Male,Loyal Customer,64,Personal Travel,Eco,7.388946097618437,4,3,4,3,3,2,3,1,2,1,3,0.0,0.0,0,12,9,6
704,Male,Loyal Customer,53,Personal Travel,Eco,7.573017256052546,3,1,3,1,1,3,4,4,4,4,1,0.6931471805599453,0.0,0,3,1,12
705,Female,Loyal Customer,49,Business travel,Business,7.932362154339751,4,5,4,5,4,4,4,4,5,4,3,4.1588830833596715,4.060443010546419,1,20,20,16
706,Female,Loyal Customer,30,Personal Travel,Eco,7.558516743045645,5,2,5,2,2,2,5,1,3,1,2,0.0,0.0,1,10,4,10
707,Female,Loyal Customer,53,Business travel,Business,6.008813185442595,2,3,5,5,2,2,2,2,5,2,3,3.258096538021482,3.044522437723423,1,15,10,4
708,Female,disloyal Customer,22,Business travel,Business,7.913521017283895,4,5,4,4,5,4,3,5,5,5,5,0.0,0.0,1,20,20,12
709,Male,disloyal Customer,25,Business travel,Eco Plus,7.810758116529357,2,4,2,4,4,2,2,4,5,1,4,0.0,0.0,0,8,16,4
710,Female,Loyal Customer,53,Business travel,Business,5.752572638825633,0,3,5,4,5,5,5,5,4,5,5,4.836281906951478,4.836281906951478,1,15,20,25
711,Female,Loyal Customer,50,Business travel,Business,7.480428306074208,5,3,4,4,4,4,5,4,3,4,4,0.0,3.1354942159291497,1,12,16,20
712,Female,Loyal Customer,46,Personal Travel,Eco,5.981414211254481,4,5,5,5,5,5,5,5,4,5,5,0.0,0.0,1,25,25,25
713,Female,Loyal Customer,29,Personal Travel,Eco,7.528331766707247,4,5,4,5,5,5,2,5,4,5,5,0.0,0.0,0,20,25,10
714,Female,disloyal Customer,33,Business travel,Business,7.5766097669730375,1,3,0,3,3,3,2,4,3,5,3,0.0,0.0,0,0,9,6
715,Male,Loyal Customer,20,Personal Travel,Business,8.309922989258318,5,5,5,5,3,3,2,2,5,1,5,2.0794415416798357,3.9889840465642745,1,25,15,6
716,Female,Loyal Customer,55,Business travel,Business,7.558516743045645,2,3,4,4,5,5,5,5,4,5,5,3.6635616461296463,3.6109179126442243,1,12,20,25
717,Male,disloyal Customer,22,Business travel,Eco,7.232733136177615,2,2,2,5,2,3,2,3,4,5,2,2.0794415416798357,0.0,0,4,10,6
718,Female,disloyal Customer,37,Business travel,Eco,7.440146680662688,3,5,2,5,5,4,1,4,2,4,5,0.0,1.3862943611198906,0,10,25,4
719,Male,Loyal Customer,30,Business travel,Business,7.379008127628304,4,5,5,5,5,3,4,4,3,5,5,0.0,0.0,1,25,25,12
720,Female,disloyal Customer,32,Business travel,Business,7.579678823090456,2,1,1,1,1,4,3,5,4,5,1,1.0986122886681098,0.0,0,1,1,12
721,Male,Loyal Customer,44,Business travel,Eco,7.59488438721652,5,5,5,5,5,3,4,3,1,2,5,0.0,0.0,1,25,25,12
722,Male,Loyal Customer,60,Business travel,Business,7.839131648274333,1,5,5,5,4,4,3,5,5,3,5,0.0,2.302585092994046,1,25,20,12
723,Female,Loyal Customer,28,Personal Travel,Business,7.493317248862145,4,4,4,5,4,4,4,4,3,4,4,1.9459101490553132,2.4849066497880004,1,16,20,16
724,Female,Loyal Customer,59,Personal Travel,Eco,6.60934924316738,5,4,4,4,2,2,5,2,1,2,2,2.302585092994046,1.9459101490553132,1,16,8,10
725,Male,Loyal Customer,21,Business travel,Business,8.20685642839965,1,4,4,4,4,5,4,5,5,5,4,0.0,0.0,1,16,16,20
726,Female,disloyal Customer,22,Business travel,Business,7.68937110752969,4,2,4,2,2,2,3,4,5,3,2,3.6375861597263857,3.4657359027997265,1,8,4,6
727,Female,Loyal Customer,11,Personal Travel,Eco,7.59337419312129,0,3,0,3,3,4,2,5,3,5,3,2.833213344056216,1.3862943611198906,1,0,9,8
728,Male,Loyal Customer,47,Business travel,Business,5.755742213586912,3,3,4,4,4,4,4,4,4,4,3,0.0,0.0,1,12,16,16
729,Male,Loyal Customer,32,Personal Travel,Eco Plus,7.506042178518122,4,3,5,3,3,4,4,4,5,4,3,2.4849066497880004,0.0,0,15,9,16
730,Male,Loyal Customer,51,Business travel,Business,6.313548046277095,2,3,4,3,2,2,2,2,1,2,4,0.0,0.0,0,12,6,4
731,Female,disloyal Customer,21,Business travel,Eco,7.937374696163295,3,4,3,4,4,3,3,5,2,1,4,0.0,1.0986122886681098,0,12,16,9
732,Male,Loyal Customer,37,Business travel,Eco,7.53955882930103,3,3,2,3,3,4,5,3,4,3,3,0.0,0.0,0,6,9,20
733,Male,Loyal Customer,53,Business travel,Business,7.913155185928068,2,5,4,4,4,4,4,3,5,4,1,0.0,0.0,1,20,16,16
734,Male,Loyal Customer,47,Personal Travel,Eco,7.255591274253665,4,5,4,5,5,4,3,4,2,4,5,0.0,0.0,1,20,25,12
735,Male,Loyal Customer,64,Business travel,Business,8.134174272137903,3,4,3,3,3,3,2,3,2,3,4,0.0,0.0,0,12,9,6
736,Male,Loyal Customer,54,Business travel,Business,8.09712193091871,2,4,5,5,4,4,4,4,4,4,3,4.6913478822291435,4.394449154672439,1,20,20,16
737,Male,Loyal Customer,58,Personal Travel,Eco,7.6760099320288875,1,4,1,4,4,4,1,4,1,4,4,0.0,0.0,0,4,16,4
738,Male,disloyal Customer,23,Business travel,Eco,7.338888133838879,4,4,4,4,4,2,1,5,4,3,4,0.0,0.0,1,16,16,2
739,Male,Loyal Customer,32,Business travel,Eco,7.750614732770409,5,5,5,5,5,5,2,4,5,4,5,0.0,0.0,1,25,25,10
740,Female,disloyal Customer,22,Business travel,Eco,7.1276936993473985,2,3,2,3,3,5,4,4,5,5,3,2.302585092994046,0.0,0,6,9,20
741,Male,Loyal Customer,62,Personal Travel,Eco,7.5251007461258,4,2,4,2,2,5,5,4,3,4,2,2.833213344056216,0.0,1,8,4,25
742,Female,disloyal Customer,45,Business travel,Eco,7.318539548567902,2,5,2,5,5,4,4,3,2,3,5,0.0,2.833213344056216,0,10,25,16
743,Male,Loyal Customer,56,Business travel,Business,8.122668023346407,5,4,5,4,5,5,5,5,3,5,3,0.0,0.0,1,20,20,25
744,Female,disloyal Customer,33,Business travel,Eco,8.793156870913819,3,3,1,1,2,5,5,3,1,5,1,2.302585092994046,0.0,0,3,2,25
745,Male,Loyal Customer,50,Business travel,Business,7.811163385025279,4,5,4,4,4,4,4,4,2,4,4,1.6094379124341003,0.0,0,20,16,16
746,Female,Loyal Customer,11,Personal Travel,Business,7.628031126930335,4,4,4,4,4,2,1,5,1,3,4,2.0794415416798357,0.0,1,16,16,2
747,Male,Loyal Customer,58,Business travel,Business,6.763884908562435,2,3,5,4,4,4,4,4,4,4,3,0.0,0.0,1,15,16,16
748,Male,disloyal Customer,39,Business travel,Business,6.835184586147301,4,4,4,2,4,3,4,4,4,4,4,0.0,2.0794415416798357,1,16,8,12
749,Female,disloyal Customer,35,Business travel,Eco,7.564757012905729,3,2,3,2,2,1,1,3,3,4,2,3.2188758248682006,2.772588722239781,0,6,4,1
750,Male,Loyal Customer,41,Business travel,Eco Plus,7.8156105320351905,5,5,5,5,5,5,1,4,1,3,5,2.995732273553991,3.044522437723423,1,25,25,5
751,Male,Loyal Customer,55,Business travel,Eco,7.798523053625206,3,3,3,3,3,3,1,4,1,3,3,3.6635616461296463,4.454347296253507,0,9,9,3
752,Male,Loyal Customer,33,Personal Travel,Eco,7.784057002639929,4,3,4,2,3,4,4,3,3,4,3,3.1354942159291497,4.174387269895637,0,12,6,16
753,Male,Loyal Customer,54,Personal Travel,Eco,7.647308832356238,4,3,4,3,3,4,5,5,4,5,3,2.302585092994046,3.332204510175204,0,12,9,20
754,Female,Loyal Customer,43,Business travel,Business,8.026823576217629,4,5,4,4,5,5,5,5,3,5,4,2.5649493574615367,1.6094379124341003,1,20,20,25
755,Female,Loyal Customer,52,Personal Travel,Eco Plus,5.805134968916488,4,5,5,3,4,4,4,4,2,4,2,3.8918202981106265,3.8918202981106265,1,25,12,16
756,Male,Loyal Customer,34,Business travel,Business,7.842671474979457,3,4,4,3,4,4,4,3,1,4,1,0.0,0.0,0,16,12,16
757,Female,Loyal Customer,60,Personal Travel,Eco Plus,6.184148890937483,4,4,4,4,4,2,4,2,1,3,4,0.0,0.0,1,16,16,8
758,Female,Loyal Customer,48,Business travel,Business,8.08394570229562,3,4,5,5,4,4,5,4,5,4,4,4.736198448394496,4.820281565605037,1,20,20,20
759,Male,Loyal Customer,63,Business travel,Business,5.4116460518550396,3,3,4,3,3,3,3,3,4,3,4,0.0,0.0,0,12,9,9
760,Female,Loyal Customer,10,Personal Travel,Eco,7.746732907753622,1,2,4,1,4,4,3,4,4,4,3,3.4339872044851463,3.1354942159291497,1,8,4,12
761,Male,Loyal Customer,30,Business travel,Business,8.24301946898925,2,2,2,2,2,3,3,4,3,3,2,1.0986122886681098,2.3978952727983707,0,4,4,9
762,Female,Loyal Customer,44,Personal Travel,Eco,7.806696372521179,4,4,4,3,4,5,4,4,3,3,3,4.997212273764115,5.236441962829949,1,16,12,20
763,Female,Loyal Customer,17,Personal Travel,Eco,7.59337419312129,3,2,5,4,4,4,4,4,5,4,5,0.0,0.0,1,10,16,16
764,Female,Loyal Customer,20,Personal Travel,Eco,7.818832443803404,4,2,4,5,5,5,4,5,4,5,5,0.0,0.0,1,8,25,20
765,Female,Loyal Customer,70,Personal Travel,Eco Plus,6.925595197110468,5,2,4,5,5,5,5,5,5,5,3,3.7612001156935624,3.2188758248682006,1,8,25,25
766,Female,Loyal Customer,55,Business travel,Eco,6.9985096422506015,4,5,2,3,4,4,4,4,2,4,3,0.0,2.772588722239781,0,10,12,16
767,Male,disloyal Customer,22,Business travel,Eco,7.3938782901077555,4,3,5,3,3,4,1,2,3,5,3,0.0,1.3862943611198906,1,15,9,4
768,Female,Loyal Customer,22,Personal Travel,Eco,7.390798521735676,4,4,3,3,4,4,4,5,3,4,4,0.0,0.0,1,12,12,16
769,Female,Loyal Customer,27,Business travel,Business,8.087640287778983,2,5,5,5,5,3,3,5,3,5,5,0.0,0.0,1,25,25,9
770,Male,Loyal Customer,33,Personal Travel,Eco,7.586803535162581,2,4,2,4,4,3,5,4,5,4,4,0.0,3.2188758248682006,0,8,16,15
771,Female,Loyal Customer,24,Business travel,Eco,7.692113339595466,2,2,2,4,2,4,2,3,3,3,2,1.9459101490553132,1.0986122886681098,0,4,8,8
772,Female,Loyal Customer,35,Business travel,Eco,7.362645270417825,4,4,4,4,4,3,4,4,3,1,4,2.0794415416798357,0.0,1,16,16,12
773,Female,Loyal Customer,39,Business travel,Eco,7.670428522190693,5,5,5,5,5,1,1,3,1,2,5,1.791759469228055,0.6931471805599453,1,25,25,1
774,Male,Loyal Customer,25,Business travel,Eco,7.731053144007127,3,3,2,3,1,4,3,2,3,3,3,5.003946305945459,4.983606621708336,0,6,3,12
775,Male,Loyal Customer,41,Business travel,Eco,7.526717561352706,4,4,4,4,4,1,1,3,1,5,4,2.302585092994046,0.0,1,16,16,1
776,Male,Loyal Customer,31,Business travel,Business,7.463363045520021,3,4,4,4,4,3,5,4,3,4,4,0.0,0.0,1,16,16,15
777,Female,disloyal Customer,29,Business travel,Eco,7.465655310134056,1,1,1,1,1,4,4,4,1,1,1,2.302585092994046,0.0,0,1,1,16
778,Female,Loyal Customer,16,Business travel,Eco,7.885329239273191,4,4,4,3,4,4,2,5,4,1,4,1.0986122886681098,2.70805020110221,1,16,12,8
779,Male,Loyal Customer,64,Personal Travel,Eco,7.6236419465115715,3,5,3,3,5,1,1,3,1,3,5,0.0,0.0,0,15,15,1
780,Male,Loyal Customer,49,Personal Travel,Eco,7.417580402414544,1,3,1,3,3,4,2,4,4,4,3,0.0,2.1972245773362196,0,3,9,8
781,Female,Loyal Customer,69,Personal Travel,Eco,6.240275845170769,4,3,4,5,5,5,5,5,4,5,4,3.713572066704308,3.295836866004329,1,12,25,25
782,Female,Loyal Customer,48,Personal Travel,Eco,5.796057750765372,1,5,4,4,5,5,5,5,3,5,5,0.0,0.0,1,20,20,25
783,Female,Loyal Customer,33,Personal Travel,Business,7.475905969367397,5,2,4,2,4,4,4,4,5,4,2,0.0,0.0,1,8,8,16
784,Male,Loyal Customer,66,Personal Travel,Eco,6.829793737512425,3,2,3,2,2,2,4,2,1,3,2,0.0,0.0,0,6,4,8
785,Female,Loyal Customer,40,Business travel,Business,6.3835066348840055,3,2,2,5,5,5,5,5,5,5,5,2.302585092994046,0.0,1,4,25,25
786,Male,Loyal Customer,35,Business travel,Business,7.706162970199576,1,5,5,4,4,4,4,4,5,4,4,0.0,1.3862943611198906,1,25,16,16
787,Female,Loyal Customer,37,Business travel,Eco,7.4067107301776405,3,3,3,3,3,4,2,3,5,1,3,0.0,0.0,1,9,9,8
788,Male,Loyal Customer,52,Personal Travel,Eco,7.430707082545968,2,3,2,3,3,1,1,2,2,2,3,0.0,0.0,0,6,9,1
789,Male,Loyal Customer,29,Personal Travel,Eco,7.4205789054108005,4,4,4,4,4,1,2,1,5,2,4,1.791759469228055,2.6390573296152584,0,16,16,2
790,Female,Loyal Customer,36,Business travel,Business,8.080546965824498,3,4,4,5,4,4,4,4,3,4,5,0.0,0.0,1,16,20,16
791,Female,Loyal Customer,8,Personal Travel,Eco,7.653020413804189,5,5,5,5,5,2,2,2,2,1,5,1.0986122886681098,0.0,1,25,25,4
792,Male,Loyal Customer,15,Personal Travel,Eco,7.655864017616056,2,3,2,3,3,3,5,3,5,5,3,0.0,0.0,0,6,9,15
793,Male,Loyal Customer,60,Business travel,Business,8.29154650988391,5,4,4,4,5,5,5,5,3,5,4,1.791759469228055,1.3862943611198906,1,16,20,25
794,Female,Loyal Customer,33,Business travel,Eco,6.923628628138427,4,4,4,4,4,5,1,2,3,2,4,0.0,0.0,1,16,16,5
795,Female,Loyal Customer,59,Business travel,Business,7.317876198626496,2,5,4,4,4,4,4,4,3,4,3,2.0794415416798357,0.0,1,20,16,16
796,Male,Loyal Customer,71,Business travel,Eco,7.692113339595466,3,3,3,3,3,4,3,4,3,2,3,4.727387818712341,4.897839799950911,0,9,9,12
797,Female,disloyal Customer,29,Business travel,Business,7.8013913202914855,4,5,4,2,5,5,4,5,5,4,5,0.0,0.0,0,20,10,20
798,Female,disloyal Customer,41,Business travel,Eco,7.596392304064196,2,2,5,3,4,5,3,3,3,3,3,0.6931471805599453,1.9459101490553132,0,10,12,15
799,Male,disloyal Customer,10,Business travel,Eco,7.795646536334594,3,5,2,2,5,3,1,3,3,3,5,3.4011973816621555,3.295836866004329,0,10,10,3
800,Female,disloyal Customer,35,Business travel,Eco Plus,7.6324011266014535,2,1,2,1,1,3,4,3,2,4,1,0.0,0.0,0,2,1,12
801,Female,Loyal Customer,55,Personal Travel,Eco,5.958424693029782,4,4,4,4,4,3,1,1,2,3,4,0.0,0.0,1,16,16,3
802,Female,Loyal Customer,35,Business travel,Eco,7.616775808698373,4,4,4,4,4,4,4,4,5,5,4,2.8903717578961645,2.8903717578961645,1,16,16,16
803,Male,Loyal Customer,46,Business travel,Business,7.703459047867175,1,3,2,3,1,1,1,1,3,1,2,0.0,0.0,0,6,3,1
804,Female,Loyal Customer,27,Business travel,Business,7.60489448081162,3,4,4,4,4,5,2,4,3,4,4,0.0,0.0,1,16,16,10
805,Male,Loyal Customer,58,Personal Travel,Eco,7.200424892944957,0,1,0,1,1,2,1,3,4,3,1,0.0,0.0,1,0,1,2
806,Male,Loyal Customer,59,Business travel,Business,4.356708826689592,1,3,4,4,5,5,5,5,4,5,5,0.0,0.0,1,12,20,25
807,Male,Loyal Customer,44,Business travel,Business,7.157735484249907,5,2,4,5,5,5,5,5,3,5,5,3.332204510175204,3.295836866004329,1,8,25,25
808,Male,disloyal Customer,11,Business travel,Eco,7.896924656268864,3,2,3,2,2,3,3,4,2,3,2,0.0,1.0986122886681098,0,6,4,9
809,Female,Loyal Customer,14,Personal Travel,Business,7.518607216815252,3,5,5,4,5,5,5,5,3,5,4,2.4849066497880004,2.0794415416798357,1,25,20,25
810,Female,disloyal Customer,39,Business travel,Business,7.358830898342354,3,2,3,2,2,3,3,4,3,5,2,0.0,0.0,0,6,4,9
811,Female,Loyal Customer,37,Personal Travel,Eco,8.287276755814599,4,3,4,5,5,5,5,5,4,5,4,0.0,0.0,1,12,25,25
812,Female,Loyal Customer,13,Business travel,Business,8.014335737299424,3,3,3,3,3,3,4,4,4,4,3,0.6931471805599453,2.302585092994046,0,9,9,12
813,Male,disloyal Customer,34,Business travel,Business,7.8628820346414905,1,0,3,4,3,2,5,5,4,4,4,4.174387269895637,4.90527477843843,0,0,12,10
814,Female,Loyal Customer,50,Business travel,Business,6.0112671744041615,5,2,4,5,5,5,5,5,5,5,5,2.6390573296152584,1.3862943611198906,1,8,25,25
815,Male,Loyal Customer,43,Business travel,Business,7.828834527588089,2,5,4,5,5,5,5,5,4,5,4,4.060443010546419,3.8501476017100584,1,20,25,25
816,Female,Loyal Customer,26,Personal Travel,Eco,7.931644021454311,2,2,4,5,5,5,5,5,2,5,5,0.0,0.0,1,8,25,25
817,Male,Loyal Customer,28,Business travel,Eco Plus,7.470793774195062,4,4,4,4,4,4,1,2,2,2,4,4.795790545596741,4.727387818712341,1,16,16,4
818,Female,Loyal Customer,34,Business travel,Business,5.521460917862246,2,4,4,4,2,2,2,2,4,2,1,0.0,0.0,0,16,8,4
819,Male,disloyal Customer,23,Business travel,Business,7.794411205726601,0,3,0,3,3,5,3,5,5,5,3,0.0,0.0,1,0,9,15
820,Female,Loyal Customer,58,Business travel,Business,7.242797922793756,1,2,5,5,4,4,4,4,4,4,4,2.4849066497880004,0.0,1,10,20,16
821,Female,Loyal Customer,7,Personal Travel,Eco,7.6783263565068856,0,2,0,2,2,4,5,3,1,4,2,3.6635616461296463,3.4965075614664802,1,0,4,20
822,Female,Loyal Customer,10,Personal Travel,Eco,7.60489448081162,2,3,1,1,5,4,5,4,1,4,1,4.852030263919617,4.897839799950911,0,3,5,20
823,Female,Loyal Customer,25,Business travel,Business,7.970740390007095,2,4,4,4,4,5,5,3,4,4,4,0.0,0.0,1,16,16,25
824,Male,Loyal Customer,63,Business travel,Business,7.3796321526095525,5,2,4,5,4,4,4,4,4,4,5,0.0,0.0,1,8,20,16
825,Male,Loyal Customer,52,Personal Travel,Eco,7.909122183211411,3,4,3,4,4,3,4,4,3,4,4,0.0,0.0,0,12,16,12
826,Female,Loyal Customer,45,Business travel,Business,8.049427057110695,1,4,1,1,5,5,5,4,3,5,4,0.0,0.0,1,4,5,25
827,Female,Loyal Customer,60,Business travel,Eco,6.274762021241939,5,5,2,1,5,5,5,5,4,5,3,0.0,0.0,1,10,5,25
828,Female,Loyal Customer,58,Business travel,Business,6.434546518787453,4,4,2,3,4,4,4,4,1,4,3,1.3862943611198906,0.0,0,8,12,16
829,Male,disloyal Customer,26,Business travel,Eco,7.462789157412448,4,3,4,3,3,4,1,2,3,5,3,0.0,0.0,0,12,9,4
830,Male,Loyal Customer,47,Personal Travel,Eco,7.158513997329321,2,4,2,4,4,5,4,4,5,5,4,0.0,0.0,0,8,16,20
831,Male,Loyal Customer,41,Personal Travel,Eco,7.543802867501509,3,1,3,1,1,4,2,2,2,5,1,0.0,0.0,0,3,1,8
832,Female,Loyal Customer,46,Business travel,Business,7.8868329989550565,5,4,4,4,4,4,4,4,5,4,3,0.0,0.0,1,16,16,16
833,Female,Loyal Customer,43,Business travel,Business,7.8674885686991285,2,1,4,4,4,4,4,4,3,4,5,0.0,0.0,1,4,16,16
834,Female,Loyal Customer,60,Business travel,Business,6.584791392385716,3,2,4,5,4,4,4,4,5,4,4,0.0,0.0,1,8,20,16
835,Female,Loyal Customer,40,Personal Travel,Eco,7.333023014386481,5,4,5,5,4,4,4,4,4,4,4,0.0,0.0,1,20,20,16
836,Female,disloyal Customer,36,Business travel,Business,7.8351837552667485,2,2,3,3,2,3,2,5,4,5,2,0.0,0.0,0,6,6,6
837,Female,disloyal Customer,23,Business travel,Eco Plus,7.573017256052546,2,1,2,4,1,1,1,4,2,2,1,1.3862943611198906,0.0,0,2,4,1
838,Male,Loyal Customer,42,Business travel,Eco,7.6004023345004,5,5,5,5,5,1,2,2,3,4,5,0.0,0.0,1,25,25,2
839,Female,Loyal Customer,41,Personal Travel,Eco,8.176391596633795,4,5,5,5,5,2,1,1,4,2,5,3.1780538303479458,0.0,1,25,25,2
840,Male,disloyal Customer,27,Business travel,Eco,7.790282380703483,1,3,1,5,3,3,1,4,4,4,3,0.0,0.0,0,3,15,3
841,Female,Loyal Customer,42,Business travel,Business,7.504391559161238,1,5,4,5,5,5,5,5,3,5,4,0.0,0.6931471805599453,1,20,25,25
842,Female,Loyal Customer,53,Business travel,Eco,6.1675164908883415,4,1,5,4,5,5,4,5,3,5,4,3.1780538303479458,1.9459101490553132,1,5,20,20
843,Female,Loyal Customer,28,Personal Travel,Eco,7.959275960116396,4,3,5,5,3,3,4,3,4,3,5,3.6888794541139363,4.174387269895637,1,15,15,12
844,Male,Loyal Customer,57,Business travel,Business,6.161207321695077,5,2,5,5,5,5,5,5,3,5,3,0.0,0.0,1,10,25,25
845,Female,Loyal Customer,18,Personal Travel,Eco Plus,7.9102237070973445,2,1,4,5,4,4,4,4,1,4,4,0.0,0.0,1,4,20,16
846,Male,Loyal Customer,12,Business travel,Business,8.385260520155413,2,2,2,2,2,4,2,4,3,4,2,0.0,0.0,0,4,4,8
847,Female,Loyal Customer,43,Business travel,Business,6.633318433280377,4,2,5,5,5,5,5,5,5,5,3,0.0,0.0,1,10,25,25
848,Female,Loyal Customer,52,Business travel,Business,6.54965074223381,2,1,4,4,2,2,2,2,3,2,2,1.9459101490553132,0.0,0,4,8,4
849,Male,Loyal Customer,41,Business travel,Business,7.7752758464868625,4,2,5,4,2,2,2,2,3,2,5,0.0,0.0,1,10,8,4
850,Male,Loyal Customer,18,Personal Travel,Eco,7.392031567514591,3,2,3,1,2,3,5,5,3,5,2,0.0,0.0,0,6,2,15
851,Female,Loyal Customer,39,Business travel,Business,7.759614150696903,5,3,4,4,5,5,5,5,5,5,4,0.0,0.0,1,12,20,25
852,Female,Loyal Customer,54,Business travel,Business,7.60339933974067,3,5,3,3,3,3,3,3,3,3,2,0.0,0.0,0,15,9,9
853,Female,Loyal Customer,66,Personal Travel,Eco,6.56244409369372,5,3,3,3,4,4,5,1,2,4,2,0.0,0.0,1,9,12,20
854,Male,disloyal Customer,49,Business travel,Eco,6.871091294610546,3,1,3,1,1,4,3,1,1,2,1,3.4011973816621555,3.1780538303479458,0,3,1,12
855,Female,Loyal Customer,69,Personal Travel,Eco,5.680172609017068,5,4,5,2,4,5,4,5,5,5,4,0.0,0.0,1,20,8,20
